user_id,book_id,rating
50645,37,5
50684,37,5
20949,37,3
50753,37,3
50774,37,5
50839,37,4
50898,37,5
50905,37,3
50593,37,4
50940,37,5
45554,37,5
14234,37,3
51123,37,5
50652,37,4
51144,37,1
35521,37,3
51460,37,4
51483,37,5
40354,37,4
51597,37,5
51603,37,5
51606,37,3
51618,37,3
48975,37,4
51625,37,5
51770,37,5
51776,37,5
51834,37,5
37690,37,5
51887,37,5
51901,37,2
52024,37,3
47029,37,5
9409,37,5
52136,37,2
52334,37,4
52366,37,4
52668,37,5
52697,37,4
52731,37,5
52740,37,3
52741,37,3
52905,37,5
52949,37,5
52965,37,4
52972,37,5
48663,37,3
40199,37,4
37364,37,5
53116,37,2
53130,37,5
53145,37,3
50444,37,4
53165,37,5
53183,37,3
53279,37,4
32058,37,4
7306,37,5
53318,37,5
53352,37,4
52018,37,5
53292,37,5
48559,37,5
33537,37,4
40251,37,5
29645,37,3
9246,37,2
26302,37,5
35982,37,3
5327,37,5
48810,37,4
25231,37,4
21164,37,5
49129,37,4
36308,37,5
50999,37,3
33455,37,5
37393,37,4
14370,37,5
51316,37,3
27491,37,4
1737,37,4
39925,37,4
47018,37,4
34745,37,5
12791,37,5
202,547,4
324,547,3
736,547,5
4234,547,4
4897,547,3
4909,547,4
4941,547,3
4735,547,4
5603,547,3
5609,547,5
5435,547,4
5686,547,5
6149,547,3
6379,547,3
6459,547,5
6446,547,3
6507,547,5
6567,547,4
6617,547,3
6213,547,1
7065,547,4
7162,547,4
7212,547,3
7410,547,4
7584,547,4
7715,547,4
7842,547,1
7848,547,4
7734,547,5
7972,547,3
8022,547,5
1136,547,3
8205,547,3
8325,547,4
8340,547,3
8891,547,4
6698,547,3
8959,547,4
9403,547,5
7805,547,4
3827,547,3
9656,547,3
5369,547,1
9700,547,1
9909,547,4
6247,547,2
10011,547,4
5636,547,5
10204,547,3
8178,547,5
4071,547,3
10333,547,3
10402,547,4
10297,547,3
10111,547,3
9089,547,3
10772,547,4
10829,547,5
10907,547,3
8564,547,3
11016,547,3
11415,547,3
11445,547,3
11421,547,2
11562,547,3
11644,547,5
11107,547,5
11868,547,5
11933,547,4
11941,547,5
8095,547,5
11985,547,3
12014,547,2
12156,547,4
12417,547,3
12530,547,3
8501,547,5
12668,547,4
7453,547,4
13034,547,3
13061,547,5
13183,547,4
13189,547,3
12815,547,4
12262,547,3
7076,547,5
13378,547,3
13429,547,4
13588,547,3
13904,547,4
14207,547,3
9102,547,4
8422,547,5
14499,547,4
14844,547,3
14890,547,3
14903,547,3
15105,547,4
15216,547,4
15204,547,3
15441,547,5
14192,547,5
15650,547,4
15547,547,3
9413,547,1
16166,547,4
16177,547,5
14867,547,3
15856,547,4
2306,547,4
16547,547,4
15398,547,4
16653,547,3
16832,547,5
2324,547,5
14056,547,5
17375,547,5
17222,547,4
17408,547,5
17440,547,4
17501,547,4
17555,547,5
17580,547,5
17643,547,4
17667,547,4
17846,547,4
17908,547,4
18053,547,5
18169,547,3
18224,547,4
18388,547,4
18811,547,4
12381,547,3
18968,547,4
19010,547,3
18657,547,5
19180,547,3
19453,547,3
19463,547,2
19510,547,5
19724,547,4
19755,547,2
19896,547,4
11691,547,4
20035,547,3
20074,547,4
19013,547,4
20243,547,4
20414,547,3
19582,547,3
4523,547,3
20586,547,3
20780,547,2
20553,547,3
21152,547,3
21162,547,2
21150,547,5
21405,547,3
21525,547,4
21581,547,4
20739,547,5
21820,547,3
22287,547,3
13878,547,3
22793,547,3
22967,547,3
23056,547,5
23109,547,5
23309,547,3
23603,547,2
23768,547,3
23874,547,3
23962,547,3
24834,547,4
24991,547,4
25214,547,3
25415,547,5
25606,547,5
26018,547,3
26191,547,3
25472,547,3
21975,547,4
26870,547,5
26812,547,3
23782,547,3
26704,547,3
28057,547,5
28115,547,4
28248,547,5
26703,547,4
29074,547,5
29304,547,5
29329,547,4
29353,547,4
29388,547,5
28392,547,5
15791,547,3
14385,547,3
30203,547,4
29776,547,2
4035,547,4
30794,547,3
30846,547,4
30953,547,3
28664,547,4
31159,547,3
16573,547,3
31294,547,3
31505,547,4
31839,547,4
31972,547,4
31996,547,2
32055,547,4
32139,547,4
26526,547,3
32332,547,4
32338,547,3
29671,547,4
32305,547,2
32537,547,4
32748,547,4
32850,547,4
19729,547,3
33473,547,4
33765,547,4
33792,547,3
33864,547,4
34169,547,3
34347,547,4
34464,547,5
34193,547,4
14586,547,3
34927,547,3
35096,547,4
35114,547,3
35161,547,3
35326,547,4
35393,547,3
15186,547,3
35578,547,3
29847,547,3
35645,547,4
35880,547,4
36002,547,3
36490,547,1
36633,547,3
26182,547,4
27131,547,5
36817,547,3
36883,547,4
37184,547,4
37357,547,1
37449,547,4
10950,547,3
37617,547,2
37834,547,4
38059,547,3
38067,547,3
38079,547,5
38156,547,4
38163,547,3
38475,547,4
38828,547,4
38847,547,3
39006,547,4
39251,547,4
39379,547,3
39399,547,4
39460,547,3
26083,547,4
39600,547,4
37782,547,2
39727,547,4
19840,547,4
40201,547,4
40418,547,3
40556,547,4
40571,547,3
38130,547,5
21759,547,1
39703,547,5
40820,547,3
40975,547,5
41074,547,3
41113,547,4
41131,547,4
41228,547,3
41302,547,2
41329,547,4
41354,547,5
36695,547,4
25485,547,5
29689,547,5
42671,547,4
42943,547,3
43065,547,4
43199,547,4
43519,547,5
43602,547,4
14222,547,4
43622,547,5
31198,547,4
43927,547,4
43936,547,3
44083,547,4
42200,547,3
19481,547,3
44446,547,5
44574,547,4
24143,547,4
44686,547,3
5108,547,3
44963,547,5
45116,547,4
41577,547,1
45380,547,4
45491,547,3
45493,547,2
12638,547,5
29607,547,2
46472,547,4
46736,547,5
47411,547,4
47595,547,2
48007,547,4
47476,547,4
48285,547,3
48453,547,4
48519,547,4
49103,547,3
50017,547,3
50023,547,3
50123,547,3
41834,547,5
48147,547,4
50593,547,5
50652,547,4
39910,547,5
40354,547,5
51663,547,4
52024,547,3
52383,547,5
12015,547,4
52409,547,2
52425,547,1
52442,547,4
52549,547,5
24507,547,4
52913,547,5
52956,547,4
48663,547,4
53186,547,3
8258,547,5
53352,547,5
52018,547,5
15157,547,2
21164,547,4
1737,547,4
39925,547,3
32033,547,5
7493,547,3
29065,547,3
24962,547,4
28124,547,5
202,205,4
215,205,4
725,205,2
736,205,4
997,205,1
1061,205,4
7,205,3
1175,205,4
1212,205,4
1041,205,4
1585,205,3
1761,205,4
1711,205,3
1883,205,3
1885,205,3
1983,205,3
951,205,5
2125,205,4
2197,205,3
2276,205,3
2329,205,5
2347,205,3
1762,205,3
2487,205,3
2501,205,5
1968,205,4
2553,205,3
2663,205,3
2665,205,3
2988,205,5
2996,205,4
3022,205,4
3103,205,4
3255,205,3
3263,205,2
3278,205,5
3662,205,5
3721,205,4
3761,205,3
3686,205,5
3786,205,4
3857,205,3
3922,205,4
3969,205,2
2467,205,5
4147,205,3
4200,205,3
3222,205,4
1800,205,4
4366,205,3
4536,205,1
4606,205,2
4795,205,2
4791,205,5
4846,205,4
4897,205,3
4909,205,4
4934,205,4
4941,205,3
4980,205,5
4929,205,4
4735,205,4
5267,205,5
5272,205,4
5100,205,3
5303,205,3
3215,205,4
5568,205,5
5610,205,4
5609,205,3
2968,205,3
5782,205,3
3241,205,2
381,205,4
5802,205,5
575,205,3
5863,205,3
5885,205,5
5909,205,3
5917,205,3
962,205,3
3887,205,3
6181,205,4
6215,205,4
6333,205,3
6373,205,3
4339,205,2
6459,205,5
6460,205,3
6617,205,3
6658,205,5
3122,205,4
6895,205,5
6925,205,2
6940,205,1
3739,205,4
7120,205,5
6634,205,3
7080,205,3
7212,205,3
7304,205,2
4241,205,3
1088,205,3
7513,205,4
7647,205,4
7711,205,3
7715,205,4
7913,205,5
7930,205,4
7969,205,4
7972,205,5
7994,205,4
7999,205,3
8046,205,4
8038,205,4
35,205,3
8209,205,2
8218,205,5
8234,205,3
8240,205,4
8241,205,4
8278,205,4
5645,205,4
5764,205,3
8371,205,3
8388,205,3
8403,205,5
8407,205,4
6596,205,4
8370,205,2
8444,205,5
8526,205,4
1339,205,3
8569,205,4
5629,205,4
8639,205,4
8675,205,2
2173,205,3
8767,205,3
8770,205,2
1185,205,3
8828,205,3
8871,205,2
8915,205,4
8919,205,2
6698,205,3
2900,205,5
8999,205,3
9195,205,3
6579,205,4
9257,205,3
9285,205,5
9357,205,4
9369,205,5
9382,205,3
9330,205,3
9425,205,2
9440,205,5
9474,205,5
9479,205,4
9509,205,4
9526,205,5
3827,205,2
9731,205,4
9747,205,3
9771,205,4
9797,205,2
9830,205,3
9841,205,5
9843,205,5
9971,205,2
10011,205,3
10048,205,3
10142,205,5
6342,205,4
10181,205,3
10228,205,3
10236,205,4
10241,205,3
10246,205,4
4071,205,3
10309,205,2
10386,205,4
10402,205,4
10422,205,2
10335,205,4
10509,205,3
10534,205,2
10297,205,3
10111,205,3
10586,205,4
10610,205,5
10591,205,2
10687,205,3
9089,205,4
10760,205,2
9914,205,2
10829,205,4
10900,205,5
5593,205,1
10455,205,4
10915,205,2
11030,205,5
11073,205,4
11148,205,5
6755,205,3
11164,205,4
11209,205,5
11216,205,4
11223,205,3
11068,205,2
11233,205,3
11272,205,4
11285,205,4
11327,205,3
11340,205,5
11408,205,2
11415,205,3
11445,205,4
11510,205,3
11539,205,4
11577,205,2
11588,205,4
11644,205,5
11836,205,4
11837,205,3
11854,205,3
11868,205,5
11927,205,3
11943,205,5
11953,205,2
11957,205,3
11977,205,4
11985,205,5
8510,205,5
11999,205,3
12009,205,5
12126,205,3
12156,205,4
12211,205,5
7580,205,4
12373,205,4
12444,205,3
12466,205,1
12471,205,3
12530,205,3
12563,205,3
1393,205,2
11675,205,4
12761,205,4
7302,205,5
12851,205,5
7453,205,4
12827,205,4
12923,205,3
12930,205,5
13006,205,5
13016,205,2
13073,205,3
13100,205,3
13095,205,3
12168,205,2
13170,205,4
13215,205,2
13274,205,4
12815,205,2
13338,205,5
13344,205,3
13353,205,5
13361,205,4
7076,205,5
13299,205,5
13378,205,4
13558,205,4
13575,205,3
13271,205,5
13640,205,4
13694,205,4
13776,205,4
13853,205,4
13904,205,4
13909,205,5
13925,205,4
13603,205,4
14074,205,5
14002,205,4
14082,205,3
14119,205,3
14136,205,3
14149,205,3
14205,205,4
14248,205,4
14316,205,3
14357,205,3
14372,205,3
10788,205,5
13381,205,2
14016,205,4
14437,205,3
8422,205,5
14499,205,5
4005,205,5
14575,205,5
14582,205,4
14644,205,3
14742,205,4
14844,205,3
12974,205,5
14898,205,3
14717,205,4
15009,205,5
15037,205,4
14811,205,3
7900,205,2
15105,205,4
15142,205,4
15161,205,3
15431,205,5
15494,205,3
15501,205,3
14192,205,5
15546,205,4
15584,205,3
15604,205,4
15547,205,2
15723,205,4
12418,205,5
15889,205,4
15935,205,1
9668,205,4
16129,205,2
16166,205,4
16186,205,5
4821,205,3
16275,205,4
10086,205,3
11325,205,4
16346,205,4
15856,205,5
16421,205,5
16547,205,2
7563,205,3
16575,205,2
16576,205,4
16594,205,4
16757,205,4
16770,205,3
16786,205,2
15712,205,3
16848,205,3
16711,205,4
11770,205,3
2324,205,3
16941,205,3
8565,205,4
17073,205,4
17136,205,3
17152,205,4
17194,205,4
2066,205,2
14056,205,5
17359,205,2
17375,205,5
17387,205,3
17398,205,4
17222,205,3
17408,205,3
17440,205,4
17450,205,3
17454,205,5
17566,205,5
17643,205,3
17667,205,4
17678,205,3
17702,205,5
17703,205,3
17800,205,4
17878,205,3
17908,205,5
18007,205,4
18031,205,5
18045,205,3
18077,205,2
18217,205,3
18240,205,2
18250,205,3
18313,205,3
18401,205,5
18492,205,4
18410,205,3
18613,205,4
18616,205,5
18767,205,3
18769,205,4
18778,205,5
18968,205,3
13763,205,5
19073,205,3
6000,205,4
19093,205,4
19171,205,5
19184,205,5
19191,205,5
12806,205,5
19234,205,5
19250,205,3
19335,205,5
19413,205,4
19643,205,5
19738,205,3
19850,205,5
19868,205,4
19896,205,2
19947,205,4
19941,205,5
19984,205,5
19993,205,3
18556,205,5
20069,205,1
20194,205,5
20332,205,1
20363,205,3
20414,205,5
20559,205,4
20740,205,3
20859,205,5
20883,205,4
21033,205,2
21059,205,5
21171,205,2
15082,205,2
21215,205,3
21237,205,5
21166,205,5
21366,205,4
21405,205,3
21217,205,3
21543,205,3
21581,205,5
21147,205,4
21642,205,4
21670,205,2
21713,205,4
21736,205,1
21817,205,3
21820,205,4
21851,205,5
21960,205,4
22154,205,3
22199,205,4
22243,205,5
22287,205,5
22319,205,5
10169,205,4
22487,205,5
22477,205,4
22560,205,4
22572,205,3
22669,205,4
6630,205,3
22843,205,4
22356,205,4
22988,205,5
23063,205,5
23086,205,5
23202,205,4
23213,205,4
23298,205,4
23413,205,4
23498,205,4
23507,205,4
23558,205,4
23679,205,4
23707,205,5
23711,205,2
23874,205,4
23890,205,3
23923,205,3
24011,205,3
23892,205,5
24073,205,5
24092,205,5
12203,205,3
24204,205,3
24253,205,5
24288,205,4
24396,205,3
24499,205,4
24567,205,5
20258,205,4
22313,205,5
24965,205,5
24968,205,3
24980,205,3
24991,205,3
25017,205,5
25065,205,3
25119,205,4
25182,205,5
25155,205,4
17547,205,3
25278,205,5
25320,205,5
25474,205,2
23889,205,3
25521,205,4
25597,205,1
25616,205,3
25633,205,4
25867,205,3
11569,205,3
25925,205,2
25938,205,1
15123,205,5
26077,205,4
26037,205,5
26094,205,3
26097,205,3
26156,205,2
25761,205,5
26266,205,4
26282,205,5
26294,205,3
25840,205,5
26473,205,3
26467,205,5
26496,205,3
26499,205,5
26529,205,3
26648,205,5
26669,205,5
26718,205,3
26729,205,3
26130,205,2
26765,205,5
26873,205,4
18100,205,3
26930,205,4
26933,205,4
26959,205,4
27048,205,1
27226,205,5
27217,205,1
26244,205,3
27283,205,4
12776,205,4
27361,205,3
27363,205,4
27370,205,3
27398,205,4
27513,205,4
26298,205,4
27279,205,3
25164,205,4
27160,205,3
27565,205,4
27578,205,3
16309,205,5
27740,205,5
27788,205,5
27274,205,4
27836,205,5
27900,205,4
26704,205,3
27991,205,3
27753,205,4
28039,205,3
18550,205,4
28149,205,4
28237,205,3
28301,205,5
28341,205,3
27898,205,4
28448,205,5
28443,205,4
28540,205,4
28559,205,3
28576,205,5
28616,205,4
27494,205,5
28739,205,4
28767,205,2
28803,205,5
28824,205,4
28827,205,4
28857,205,5
28945,205,2
28882,205,3
29074,205,5
29132,205,5
29216,205,4
29312,205,3
29336,205,4
29353,205,1
29388,205,3
29472,205,2
29517,205,5
29574,205,5
29688,205,4
15791,205,5
29694,205,4
29769,205,4
29773,205,1
29965,205,3
30015,205,3
30160,205,2
30179,205,3
30236,205,4
30233,205,3
30259,205,4
26414,205,4
30368,205,4
30543,205,3
30666,205,3
30681,205,5
30552,205,3
30768,205,4
30809,205,4
30833,205,5
30821,205,5
30846,205,4
18798,205,3
30932,205,4
30981,205,5
31159,205,4
21830,205,3
31257,205,5
31305,205,5
31376,205,2
31474,205,5
29307,205,3
31564,205,5
31615,205,4
31621,205,5
31655,205,3
31887,205,5
31936,205,1
31971,205,4
2629,205,5
1391,205,3
32055,205,3
32199,205,4
32083,205,4
15522,205,4
32342,205,4
32354,205,1
25438,205,3
32410,205,4
8449,205,5
30601,205,5
32537,205,4
32773,205,5
32809,205,3
32810,205,5
25687,205,5
32994,205,4
33037,205,3
33065,205,4
33069,205,4
33075,205,5
33093,205,5
33102,205,2
33191,205,3
33337,205,3
33357,205,4
16123,205,4
33555,205,5
33585,205,4
33662,205,4
33633,205,3
33682,205,4
33792,205,4
33886,205,4
33063,205,5
33993,205,5
33938,205,3
34169,205,3
34189,205,4
8362,205,5
34147,205,3
34167,205,3
34315,205,5
32376,205,3
34404,205,4
34540,205,4
34594,205,5
19155,205,4
34429,205,4
34763,205,4
34768,205,4
34787,205,5
33547,205,4
34871,205,4
34952,205,4
21908,205,3
34838,205,3
35083,205,4
35114,205,3
35161,205,3
34363,205,3
35241,205,5
35326,205,4
35259,205,4
35427,205,5
35477,205,5
35490,205,3
35511,205,3
35515,205,4
35831,205,4
35858,205,2
35454,205,4
36002,205,4
36021,205,3
36121,205,2
36240,205,2
22073,205,1
18454,205,5
36415,205,5
36919,205,5
36743,205,5
8669,205,4
37097,205,4
37127,205,5
37243,205,1
27060,205,4
33212,205,5
26030,205,5
31396,205,4
37460,205,4
37564,205,4
37577,205,2
37653,205,4
37834,205,5
37850,205,3
38059,205,3
38156,205,4
38163,205,4
38213,205,4
33969,205,5
7574,205,4
38487,205,4
38564,205,3
38647,205,4
38687,205,3
38720,205,5
26579,205,3
24389,205,4
38914,205,4
38996,205,5
39006,205,5
13058,205,3
39172,205,5
39266,205,4
39275,205,5
39379,205,5
39775,205,4
39799,205,5
39879,205,5
39857,205,4
40017,205,3
40096,205,1
40180,205,4
40317,205,5
40360,205,4
40721,205,5
29442,205,5
39703,205,5
5467,205,5
37075,205,4
41105,205,5
41131,205,5
17411,205,1
41228,205,4
41230,205,3
41249,205,5
41282,205,4
41322,205,4
41351,205,5
41434,205,5
41495,205,4
41499,205,3
40884,205,3
41601,205,3
22098,205,3
41849,205,3
41958,205,3
41963,205,5
39663,205,3
39994,205,3
12802,205,5
42259,205,4
42404,205,5
42498,205,1
42798,205,5
42810,205,3
42908,205,5
43030,205,4
23563,205,4
41747,205,5
43377,205,5
43380,205,5
43382,205,5
43384,205,5
43389,205,5
43392,205,5
43393,205,5
43395,205,5
43397,205,5
43400,205,5
43403,205,5
43404,205,5
43405,205,5
43408,205,5
43410,205,5
43416,205,5
43418,205,5
43420,205,5
43430,205,5
43435,205,5
43456,205,5
43602,205,5
43622,205,5
43789,205,5
43831,205,5
36063,205,4
42200,205,5
44371,205,3
44587,205,4
44694,205,2
44907,205,4
44916,205,4
34014,205,5
44304,205,5
28983,205,5
45468,205,3
45524,205,4
45604,205,3
45634,205,4
45834,205,5
36037,205,4
46139,205,4
46293,205,3
46431,205,4
46479,205,4
46482,205,5
46421,205,5
46651,205,3
46692,205,3
46736,205,5
46754,205,5
46872,205,1
46958,205,3
45889,205,3
47211,205,3
47303,205,5
47370,205,5
38798,205,3
47528,205,5
47639,205,5
47749,205,5
47800,205,5
47798,205,4
47876,205,5
48111,205,4
48153,205,5
48102,205,4
48482,205,3
48519,205,4
48535,205,4
48665,205,5
48703,205,5
48726,205,5
32576,205,5
48822,205,5
44305,205,4
49052,205,5
49103,205,3
44663,205,1
49251,205,5
21744,205,5
49382,205,4
49485,205,1
34054,205,5
49491,205,4
49514,205,3
49554,205,5
49573,205,5
49578,205,3
49586,205,1
49644,205,5
49733,205,4
49850,205,3
49978,205,4
49998,205,5
50002,205,4
50065,205,3
50074,205,4
9344,205,4
41834,205,2
50247,205,3
50375,205,4
36073,205,3
50562,205,2
50582,205,4
50891,205,3
45554,205,4
14234,205,2
50969,205,2
50332,205,4
13966,205,5
51776,205,4
51762,205,4
51805,205,4
51834,205,5
37690,205,4
26670,205,3
51936,205,3
51965,205,4
52007,205,4
52024,205,3
52051,205,5
52214,205,4
52334,205,5
52442,205,5
52556,205,2
52583,205,3
24507,205,4
52668,205,5
52697,205,3
52875,205,4
53281,205,2
53318,205,3
52018,205,4
32916,205,4
5245,205,4
35982,205,3
36308,205,3
50999,205,5
1737,205,4
39925,205,3
34745,205,4
7493,205,4
16377,205,5
52036,205,3
45378,205,3
27631,205,3
202,876,4
2619,876,4
2647,876,3
3005,876,5
4575,876,3
5136,876,4
5100,876,3
5766,876,4
2885,876,3
8060,876,3
8146,876,3
8352,876,4
4686,876,5
8408,876,5
8463,876,3
1339,876,2
8579,876,2
8999,876,2
9131,876,5
9145,876,5
9309,876,4
9696,876,5
9698,876,5
9716,876,4
9797,876,4
6247,876,5
5161,876,4
10504,876,3
10921,876,3
10997,876,3
11214,876,4
11426,876,5
11911,876,5
12014,876,5
13073,876,2
13629,876,5
13697,876,5
2838,876,2
13997,876,3
14074,876,5
14082,876,4
14315,876,5
14529,876,5
14570,876,5
15020,876,3
15318,876,3
15838,876,5
16103,876,3
16186,876,5
5425,876,3
9787,876,4
16409,876,5
16770,876,3
16870,876,2
5461,876,4
17081,876,5
17408,876,4
17493,876,3
17559,876,2
17663,876,5
17667,876,4
17705,876,3
17748,876,4
17800,876,4
17937,876,5
18325,876,2
18696,876,4
18857,876,5
18884,876,3
12455,876,2
19335,876,3
19493,876,3
19643,876,5
19958,876,3
20032,876,4
19948,876,4
20253,876,3
20565,876,5
20592,876,5
20532,876,5
20678,876,3
20991,876,5
21028,876,3
21145,876,3
21228,876,4
21316,876,5
21487,876,5
21581,876,4
21678,876,5
21778,876,5
21905,876,4
9985,876,5
22560,876,2
23016,876,3
23020,876,5
23056,876,5
23321,876,5
23497,876,5
23679,876,4
23707,876,3
23744,876,4
23931,876,5
23776,876,2
24204,876,5
24223,876,4
24326,876,4
24834,876,5
24965,876,5
25214,876,4
22202,876,5
25698,876,5
25963,876,5
26077,876,4
26142,876,3
26181,876,5
25840,876,5
26447,876,5
26601,876,5
18100,876,4
26990,876,4
27104,876,3
27128,876,5
26388,876,5
27307,876,3
27363,876,3
27370,876,4
27515,876,4
27900,876,4
28039,876,4
28115,876,3
28177,876,5
28178,876,5
28458,876,2
28443,876,5
28559,876,5
28648,876,5
28803,876,5
29008,876,5
29074,876,5
29086,876,5
28834,876,3
29572,876,5
29688,876,5
29732,876,4
28103,876,4
26655,876,4
26414,876,3
20737,876,3
29776,876,4
3757,876,5
30552,876,3
30711,876,5
30871,876,5
31257,876,3
16573,876,4
31273,876,4
31503,876,3
31996,876,1
32041,876,4
32199,876,5
32342,876,5
32537,876,2
24812,876,4
33037,876,2
33555,876,3
33697,876,4
33864,876,5
33947,876,5
34808,876,5
34882,876,5
34980,876,5
21783,876,3
35765,876,3
35868,876,5
35296,876,5
31745,876,1
36662,876,3
36664,876,5
34701,876,4
27131,876,5
37031,876,3
33212,876,5
37381,876,5
37449,876,4
35780,876,5
37497,876,4
37850,876,3
37855,876,4
37481,876,5
38753,876,5
38769,876,4
38914,876,5
39195,876,5
39423,876,4
39452,876,3
39460,876,3
39803,876,4
39879,876,5
39857,876,5
40418,876,3
39703,876,5
41105,876,5
41495,876,4
40884,876,5
30445,876,5
20825,876,4
39994,876,4
42508,876,5
42619,876,5
3382,876,5
43237,876,5
43557,876,5
41014,876,5
43789,876,5
10283,876,5
43956,876,5
44122,876,3
44242,876,5
23612,876,5
44394,876,3
44695,876,5
45140,876,5
45491,876,4
46107,876,5
46141,876,5
45595,876,2
40490,876,4
29106,876,5
47411,876,1
47514,876,5
47639,876,5
41907,876,3
48665,876,4
48809,876,4
49830,876,5
49935,876,5
49978,876,4
50119,876,5
50864,876,5
51597,876,4
52697,876,4
52937,876,4
53318,876,3
39433,876,3
12791,876,5
202,257,4
446,257,4
1734,257,3
1711,257,5
2276,257,3
2304,257,3
2314,257,5
2218,257,3
2396,257,4
2477,257,4
2552,257,4
2575,257,4
2663,257,3
2888,257,4
3263,257,5
3426,257,5
3656,257,4
3688,257,3
3856,257,5
4358,257,4
4366,257,3
4575,257,4
4897,257,4
5155,257,3
5303,257,2
5686,257,5
3887,257,3
6333,257,3
6446,257,4
6006,257,4
7065,257,5
2047,257,4
5152,257,4
7999,257,3
8028,257,4
8078,257,4
8038,257,5
8146,257,4
4127,257,5
8352,257,3
4686,257,3
8090,257,4
8408,257,3
6596,257,4
8626,257,4
8340,257,5
8696,257,4
1185,257,4
6698,257,3
9145,257,5
9174,257,3
9289,257,4
9474,257,5
9696,257,5
9747,257,3
9801,257,5
9896,257,5
9909,257,4
10011,257,4
10133,257,4
10146,257,3
6342,257,3
10246,257,5
8178,257,5
2874,257,5
10402,257,4
10503,257,4
10504,257,2
10297,257,3
10561,257,5
10751,257,4
10997,257,3
10915,257,4
11043,257,3
11154,257,3
8608,257,4
11208,257,4
11214,257,4
11326,257,5
11382,257,4
11428,257,4
11554,257,4
11577,257,3
3600,257,3
11810,257,4
11839,257,1
11868,257,2
8510,257,5
9135,257,5
12126,257,4
12135,257,4
12145,257,3
12156,257,4
12195,257,5
12466,257,4
12476,257,4
12478,257,5
12530,257,5
12668,257,2
12690,257,5
12761,257,5
12805,257,4
12874,257,4
12946,257,3
13061,257,4
13084,257,3
13189,257,4
13203,257,4
13170,257,1
12815,257,4
12262,257,5
13299,257,4
13575,257,5
5944,257,5
13739,257,2
13853,257,5
13896,257,5
14119,257,4
14326,257,5
14357,257,3
10788,257,4
14411,257,3
14529,257,3
14644,257,5
14844,257,3
7075,257,5
14890,257,3
14727,257,4
15010,257,3
15020,257,3
15161,257,3
15204,257,3
15318,257,3
14192,257,5
15536,257,2
15604,257,5
15626,257,5
15194,257,4
15733,257,4
12418,257,3
15935,257,5
15949,257,4
9668,257,1
10376,257,5
16129,257,5
6556,257,3
12751,257,5
16576,257,4
16858,257,4
17194,257,4
17267,257,2
17375,257,3
17643,257,3
14943,257,2
17702,257,4
17878,257,5
17902,257,3
18007,257,3
321,257,4
11122,257,3
5755,257,2
18237,257,3
18250,257,4
18313,257,1
18244,257,4
12381,257,3
19541,257,4
19668,257,2
19757,257,5
19755,257,2
19803,257,5
19896,257,5
19926,257,4
19984,257,5
20074,257,4
20243,257,3
20375,257,3
20429,257,4
20460,257,1
20539,257,5
20559,257,5
20532,257,5
20941,257,5
21228,257,4
21150,257,5
21217,257,4
21658,257,5
21724,257,5
21766,257,2
21773,257,4
21878,257,4
21960,257,4
13670,257,5
22444,257,1
10169,257,4
22491,257,1
12779,257,4
22719,257,5
22793,257,3
22832,257,4
22894,257,3
22967,257,3
22988,257,5
23004,257,5
23020,257,5
23056,257,5
23086,257,4
23109,257,3
17228,257,5
23202,257,5
23213,257,4
23096,257,5
23309,257,3
23321,257,4
23376,257,2
23482,257,3
23525,257,3
23679,257,4
23707,257,5
23874,257,4
23890,257,3
23962,257,3
24052,257,2
23776,257,2
18188,257,4
24396,257,3
24875,257,5
24980,257,1
24991,257,5
25182,257,5
25155,257,5
25214,257,4
25215,257,5
25415,257,5
25437,257,4
22202,257,5
25474,257,5
24683,257,5
25867,257,4
25938,257,2
26077,257,4
26037,257,2
26145,257,2
26204,257,4
26265,257,4
26266,257,5
26336,257,5
25705,257,5
26665,257,2
26729,257,4
26828,257,5
26838,257,2
26871,257,4
26931,257,5
27226,257,5
27283,257,4
27311,257,4
27363,257,4
23610,257,5
27540,257,4
23782,257,4
27549,257,4
25164,257,4
27585,257,3
27612,257,1
27702,257,4
27753,257,4
27330,257,5
18550,257,4
27834,257,5
18090,257,1
28416,257,1
28448,257,4
28443,257,4
28414,257,5
28540,257,5
28336,257,5
28648,257,5
28601,257,3
29074,257,5
29240,257,5
29388,257,4
28392,257,5
29562,257,3
29644,257,5
29732,257,5
29845,257,4
29937,257,4
26655,257,3
30160,257,3
30184,257,5
30236,257,5
30290,257,4
30300,257,5
29776,257,4
30681,257,4
30552,257,5
30711,257,5
30794,257,3
30809,257,5
30879,257,4
30932,257,4
30943,257,5
31041,257,3
31093,257,5
21830,257,4
23185,257,1
16573,257,3
31294,257,4
29307,257,3
31505,257,4
31564,257,4
31729,257,4
31839,257,4
31887,257,5
31996,257,4
32088,257,4
32055,257,3
32149,257,3
32338,257,4
32574,257,5
32809,257,3
32745,257,3
3050,257,5
32710,257,3
13113,257,2
33409,257,4
6958,257,3
33682,257,4
34859,257,5
34363,257,4
28297,257,5
35318,257,4
35642,257,3
35880,257,5
35454,257,5
36002,257,3
36021,257,4
36088,257,3
36099,257,5
29454,257,5
26182,257,4
36938,257,5
8669,257,4
37086,257,5
37184,257,4
37221,257,5
37726,257,5
38156,257,3
26579,257,3
38974,257,2
7438,257,5
39285,257,5
39034,257,2
39452,257,5
39460,257,4
39560,257,3
39646,257,5
39693,257,4
40194,257,3
