book_id,tag_id,count,tag_name
431,12948,50,general-fiction
436,12948,107,general-fiction
437,12948,40,general-fiction
438,12948,39,general-fiction
440,12948,49,general-fiction
441,12948,46,general-fiction
445,12948,71,general-fiction
446,12948,36,general-fiction
451,12948,77,general-fiction
453,12948,79,general-fiction
455,12948,23,general-fiction
456,12948,23,general-fiction
457,12948,123,general-fiction
458,12948,97,general-fiction
459,12948,183,general-fiction
461,12948,61,general-fiction
463,12948,59,general-fiction
465,12948,32,general-fiction
468,12948,105,general-fiction
471,12948,66,general-fiction
476,12948,147,general-fiction
477,12948,32,general-fiction
478,12948,60,general-fiction
482,12948,33,general-fiction
483,12948,62,general-fiction
484,12948,128,general-fiction
485,12948,57,general-fiction
487,12948,42,general-fiction
488,12948,70,general-fiction
494,12948,147,general-fiction
495,12948,45,general-fiction
496,12948,107,general-fiction
498,12948,54,general-fiction
499,12948,99,general-fiction
501,12948,88,general-fiction
509,12948,34,general-fiction
512,12948,15,general-fiction
514,12948,45,general-fiction
515,12948,86,general-fiction
516,12948,133,general-fiction
520,12948,89,general-fiction
521,12948,20,general-fiction
522,12948,137,general-fiction
529,12948,50,general-fiction
533,12948,101,general-fiction
538,12948,56,general-fiction
546,12948,31,general-fiction
551,12948,123,general-fiction
553,12948,23,general-fiction
554,12948,46,general-fiction
555,12948,3,general-fiction
556,12948,27,general-fiction
559,12948,64,general-fiction
566,12948,57,general-fiction
567,12948,100,general-fiction
570,12948,150,general-fiction
572,12948,69,general-fiction
575,12948,45,general-fiction
576,12948,46,general-fiction
578,12948,20,general-fiction
587,12948,94,general-fiction
588,12948,34,general-fiction
590,12948,55,general-fiction
591,12948,68,general-fiction
592,12948,51,general-fiction
595,12948,100,general-fiction
596,12948,44,general-fiction
597,12948,52,general-fiction
604,12948,33,general-fiction
606,12948,63,general-fiction
613,12948,96,general-fiction
614,12948,51,general-fiction
616,12948,7,general-fiction
621,12948,31,general-fiction
623,12948,22,general-fiction
625,12948,67,general-fiction
628,12948,48,general-fiction
638,12948,109,general-fiction
640,12948,33,general-fiction
642,12948,54,general-fiction
646,12948,34,general-fiction
649,12948,73,general-fiction
650,12948,50,general-fiction
651,12948,41,general-fiction
653,12948,63,general-fiction
654,12948,57,general-fiction
658,12948,78,general-fiction
660,12948,78,general-fiction
662,12948,54,general-fiction
664,12948,90,general-fiction
666,12948,41,general-fiction
668,12948,95,general-fiction
669,12948,75,general-fiction
670,12948,25,general-fiction
673,12948,72,general-fiction
675,12948,19,general-fiction
678,12948,176,general-fiction
682,12948,52,general-fiction
689,12948,69,general-fiction
693,12948,32,general-fiction
696,12948,47,general-fiction
697,12948,92,general-fiction
701,12948,72,general-fiction
703,12948,22,general-fiction
704,12948,22,general-fiction
705,12948,17,general-fiction
706,12948,53,general-fiction
709,12948,35,general-fiction
712,12948,36,general-fiction
715,12948,41,general-fiction
718,12948,59,general-fiction
725,12948,24,general-fiction
727,12948,75,general-fiction
730,12948,64,general-fiction
731,12948,21,general-fiction
733,12948,79,general-fiction
734,12948,35,general-fiction
736,12948,62,general-fiction
739,12948,76,general-fiction
743,12948,123,general-fiction
749,12948,67,general-fiction
754,12948,20,general-fiction
757,12948,58,general-fiction
763,12948,69,general-fiction
768,12948,37,general-fiction
769,12948,25,general-fiction
782,12948,56,general-fiction
795,12948,115,general-fiction
799,12948,12,general-fiction
801,12948,63,general-fiction
804,12948,16,general-fiction
815,12948,90,general-fiction
816,12948,44,general-fiction
820,12948,104,general-fiction
825,12948,34,general-fiction
829,12948,47,general-fiction
833,12948,45,general-fiction
840,12948,61,general-fiction
848,12948,79,general-fiction
850,12948,201,general-fiction
851,12948,96,general-fiction
860,12948,113,general-fiction
865,12948,23,general-fiction
879,12948,41,general-fiction
883,12948,121,general-fiction
885,12948,44,general-fiction
887,12948,69,general-fiction
898,12948,43,general-fiction
899,12948,50,general-fiction
906,12948,110,general-fiction
911,12948,24,general-fiction
915,12948,19,general-fiction
919,12948,102,general-fiction
924,12948,69,general-fiction
925,12948,38,general-fiction
930,12948,77,general-fiction
935,12948,46,general-fiction
941,12948,76,general-fiction
944,12948,12,general-fiction
948,12948,61,general-fiction
959,12948,52,general-fiction
967,12948,13,general-fiction
982,12948,38,general-fiction
1075,12948,36,general-fiction
1094,12948,59,general-fiction
1123,12948,17,general-fiction
1133,12948,70,general-fiction
1139,12948,14,general-fiction
1186,12948,20,general-fiction
4,20282,497,modern-classics
5,20282,478,modern-classics
8,20282,469,modern-classics
13,20282,491,modern-classics
14,20282,448,modern-classics
15,20282,125,modern-classics
19,20282,128,modern-classics
28,20282,336,modern-classics
32,20282,316,modern-classics
33,20282,73,modern-classics
35,20282,110,modern-classics
48,20282,302,modern-classics
54,20282,115,modern-classics
55,20282,299,modern-classics
65,20282,247,modern-classics
66,20282,98,modern-classics
89,20282,58,modern-classics
90,20282,91,modern-classics
104,20282,81,modern-classics
113,20282,272,modern-classics
118,20282,48,modern-classics
119,20282,272,modern-classics
121,20282,272,modern-classics
129,20282,222,modern-classics
130,20282,185,modern-classics
131,20282,185,modern-classics
155,20282,93,modern-classics
161,20282,97,modern-classics
162,20282,180,modern-classics
173,20282,258,modern-classics
180,20282,79,modern-classics
181,20282,106,modern-classics
189,20282,56,modern-classics
196,20282,62,modern-classics
198,20282,40,modern-classics
212,20282,84,modern-classics
213,20282,96,modern-classics
225,20282,142,modern-classics
233,20282,107,modern-classics
255,20282,69,modern-classics
264,20282,107,modern-classics
265,20282,85,modern-classics
270,20282,162,modern-classics
271,20282,79,modern-classics
274,20282,39,modern-classics
284,20282,196,modern-classics
287,20282,66,modern-classics
289,20282,74,modern-classics
297,20282,91,modern-classics
311,20282,14,modern-classics
317,20282,50,modern-classics
323,20282,114,modern-classics
325,20282,42,modern-classics
350,20282,52,modern-classics
354,20282,89,modern-classics
357,20282,97,modern-classics
360,20282,54,modern-classics
375,20282,40,modern-classics
387,20282,85,modern-classics
395,20282,90,modern-classics
397,20282,60,modern-classics
401,20282,94,modern-classics
405,20282,54,modern-classics
410,20282,88,modern-classics
424,20282,74,modern-classics
426,20282,56,modern-classics
436,20282,36,modern-classics
456,20282,68,modern-classics
461,20282,41,modern-classics
468,20282,83,modern-classics
476,20282,41,modern-classics
483,20282,70,modern-classics
489,20282,16,modern-classics
494,20282,55,modern-classics
499,20282,64,modern-classics
515,20282,10,modern-classics
520,20282,34,modern-classics
523,20282,36,modern-classics
546,20282,27,modern-classics
557,20282,52,modern-classics
570,20282,21,modern-classics
592,20282,94,modern-classics
595,20282,43,modern-classics
606,20282,21,modern-classics
614,20282,90,modern-classics
653,20282,37,modern-classics
658,20282,23,modern-classics
664,20282,145,modern-classics
669,20282,29,modern-classics
701,20282,159,modern-classics
704,20282,25,modern-classics
709,20282,33,modern-classics
715,20282,72,modern-classics
718,20282,87,modern-classics
727,20282,29,modern-classics
730,20282,61,modern-classics
734,20282,12,modern-classics
736,20282,87,modern-classics
757,20282,17,modern-classics
763,20282,46,modern-classics
820,20282,75,modern-classics
829,20282,48,modern-classics
879,20282,27,modern-classics
887,20282,71,modern-classics
919,20282,18,modern-classics
934,20282,49,modern-classics
941,20282,24,modern-classics
959,20282,63,modern-classics
1133,20282,28,modern-classics
1186,20282,35,modern-classics
4,28204,472,southern
31,28204,433,southern
44,28204,52,southern
57,28204,269,southern
58,28204,125,southern
66,28204,255,southern
86,28204,44,southern
116,28204,73,southern
123,28204,24,southern
136,28204,159,southern
182,28204,74,southern
197,28204,100,southern
227,28204,27,southern
281,28204,14,southern
317,28204,44,southern
354,28204,64,southern
381,28204,35,southern
409,28204,254,southern
426,28204,114,southern
437,28204,105,southern
453,28204,87,southern
456,28204,71,southern
468,28204,131,southern
482,28204,103,southern
488,28204,26,southern
515,28204,136,southern
527,28204,72,southern
533,28204,116,southern
538,28204,196,southern
558,28204,69,southern
563,28204,77,southern
624,28204,63,southern
631,28204,68,southern
650,28204,46,southern
652,28204,63,southern
718,28204,155,southern
724,28204,60,southern
734,28204,12,southern
748,28204,59,southern
782,28204,63,southern
871,28204,53,southern
887,28204,135,southern
1186,28204,57,southern
4,24840,458,racism
31,24840,203,racism
57,24840,89,racism
86,24840,43,racism
317,24840,40,racism
533,24840,96,racism
591,24840,55,racism
650,24840,39,racism
668,24840,30,racism
673,24840,63,racism
733,24840,26,racism
734,24840,16,racism
736,24840,53,racism
763,24840,38,racism
906,24840,18,racism
4,26754,444,school-reads
5,26754,371,school-reads
8,26754,220,school-reads
14,26754,261,school-reads
15,26754,140,school-reads
28,26754,322,school-reads
29,26754,415,school-reads
32,26754,296,school-reads
36,26754,216,school-reads
48,26754,181,school-reads
58,26754,178,school-reads
71,26754,166,school-reads
77,26754,85,school-reads
79,26754,173,school-reads
83,26754,82,school-reads
87,26754,191,school-reads
90,26754,232,school-reads
125,26754,209,school-reads
130,26754,78,school-reads
131,26754,77,school-reads
138,26754,194,school-reads
154,26754,229,school-reads
160,26754,88,school-reads
162,26754,68,school-reads
198,26754,30,school-reads
213,26754,59,school-reads
241,26754,73,school-reads
248,26754,105,school-reads
271,26754,58,school-reads
301,26754,85,school-reads
321,26754,63,school-reads
341,26754,69,school-reads
353,26754,112,school-reads
357,26754,54,school-reads
375,26754,45,school-reads
386,26754,46,school-reads
387,26754,153,school-reads
388,26754,66,school-reads
410,26754,84,school-reads
427,26754,51,school-reads
456,26754,62,school-reads
468,26754,85,school-reads
523,26754,78,school-reads
530,26754,38,school-reads
531,26754,71,school-reads
555,26754,7,school-reads
577,26754,48,school-reads
595,26754,73,school-reads
646,26754,62,school-reads
650,26754,31,school-reads
714,26754,60,school-reads
715,26754,89,school-reads
730,26754,41,school-reads
770,26754,94,school-reads
773,26754,42,school-reads
782,26754,59,school-reads
824,26754,61,school-reads
839,26754,64,school-reads
855,26754,42,school-reads
879,26754,27,school-reads
887,26754,36,school-reads
934,26754,33,school-reads
984,26754,29,school-reads
1094,26754,26,school-reads
1186,26754,37,school-reads
4,25191,418,read-in-school
5,25191,334,read-in-school
8,25191,204,read-in-school
14,25191,247,read-in-school
15,25191,196,read-in-school
28,25191,311,read-in-school
29,25191,390,read-in-school
32,25191,296,read-in-school
48,25191,137,read-in-school
55,25191,114,read-in-school
58,25191,177,read-in-school
59,25191,91,read-in-school
71,25191,117,read-in-school
77,25191,91,read-in-school
79,25191,154,read-in-school
83,25191,85,read-in-school
87,25191,135,read-in-school
90,25191,195,read-in-school
116,25191,71,read-in-school
125,25191,181,read-in-school
130,25191,87,read-in-school
131,25191,90,read-in-school
138,25191,186,read-in-school
160,25191,80,read-in-school
213,25191,93,read-in-school
241,25191,77,read-in-school
245,25191,58,read-in-school
248,25191,96,read-in-school
271,25191,85,read-in-school
301,25191,80,read-in-school
321,25191,97,read-in-school
341,25191,59,read-in-school
353,25191,81,read-in-school
357,25191,61,read-in-school
375,25191,46,read-in-school
386,25191,68,read-in-school
387,25191,156,read-in-school
388,25191,100,read-in-school
402,25191,30,read-in-school
410,25191,67,read-in-school
427,25191,40,read-in-school
456,25191,44,read-in-school
461,25191,31,read-in-school
468,25191,49,read-in-school
523,25191,42,read-in-school
530,25191,35,read-in-school
531,25191,82,read-in-school
555,25191,14,read-in-school
577,25191,75,read-in-school
595,25191,77,read-in-school
646,25191,64,read-in-school
707,25191,27,read-in-school
714,25191,34,read-in-school
715,25191,97,read-in-school
730,25191,65,read-in-school
770,25191,105,read-in-school
773,25191,32,read-in-school
782,25191,45,read-in-school
824,25191,61,read-in-school
839,25191,35,read-in-school
855,25191,33,read-in-school
934,25191,24,read-in-school
984,25191,21,read-in-school
1094,25191,24,read-in-school
1186,25191,46,read-in-school
4,7417,406,classic-fiction
5,7417,427,classic-fiction
8,7417,318,classic-fiction
10,7417,395,classic-fiction
13,7417,315,classic-fiction
14,7417,299,classic-fiction
28,7417,261,classic-fiction
29,7417,155,classic-fiction
32,7417,290,classic-fiction
42,7417,202,classic-fiction
48,7417,189,classic-fiction
55,7417,198,classic-fiction
58,7417,261,classic-fiction
63,7417,266,classic-fiction
65,7417,150,classic-fiction
66,7417,114,classic-fiction
71,7417,248,classic-fiction
76,7417,232,classic-fiction
79,7417,138,classic-fiction
83,7417,241,classic-fiction
93,7417,81,classic-fiction
94,7417,87,classic-fiction
95,7417,183,classic-fiction
97,7417,176,classic-fiction
103,7417,196,classic-fiction
109,7417,160,classic-fiction
113,7417,165,classic-fiction
116,7417,157,classic-fiction
121,7417,113,classic-fiction
125,7417,98,classic-fiction
129,7417,85,classic-fiction
130,7417,165,classic-fiction
131,7417,172,classic-fiction
138,7417,210,classic-fiction
154,7417,84,classic-fiction
160,7417,204,classic-fiction
162,7417,109,classic-fiction
171,7417,199,classic-fiction
172,7417,174,classic-fiction
173,7417,67,classic-fiction
177,7417,164,classic-fiction
180,7417,62,classic-fiction
194,7417,171,classic-fiction
198,7417,50,classic-fiction
204,7417,163,classic-fiction
213,7417,88,classic-fiction
225,7417,106,classic-fiction
229,7417,89,classic-fiction
230,7417,181,classic-fiction
233,7417,48,classic-fiction
248,7417,52,classic-fiction
255,7417,55,classic-fiction
257,7417,58,classic-fiction
264,7417,117,classic-fiction
265,7417,74,classic-fiction
270,7417,94,classic-fiction
284,7417,65,classic-fiction
287,7417,47,classic-fiction
289,7417,71,classic-fiction
293,7417,118,classic-fiction
298,7417,96,classic-fiction
301,7417,142,classic-fiction
341,7417,75,classic-fiction
346,7417,56,classic-fiction
353,7417,53,classic-fiction
357,7417,74,classic-fiction
361,7417,118,classic-fiction
375,7417,94,classic-fiction
387,7417,50,classic-fiction
390,7417,104,classic-fiction
395,7417,100,classic-fiction
401,7417,101,classic-fiction
405,7417,29,classic-fiction
410,7417,45,classic-fiction
413,7417,100,classic-fiction
427,7417,78,classic-fiction
446,7417,41,classic-fiction
451,7417,120,classic-fiction
456,7417,25,classic-fiction
461,7417,58,classic-fiction
466,7417,7,classic-fiction
468,7417,72,classic-fiction
471,7417,126,classic-fiction
478,7417,82,classic-fiction
483,7417,27,classic-fiction
485,7417,112,classic-fiction
497,7417,39,classic-fiction
498,7417,121,classic-fiction
512,7417,32,classic-fiction
514,7417,54,classic-fiction
529,7417,101,classic-fiction
530,7417,44,classic-fiction
531,7417,56,classic-fiction
547,7417,55,classic-fiction
555,7417,6,classic-fiction
559,7417,98,classic-fiction
560,7417,93,classic-fiction
576,7417,74,classic-fiction
590,7417,108,classic-fiction
595,7417,48,classic-fiction
597,7417,102,classic-fiction
614,7417,40,classic-fiction
618,7417,55,classic-fiction
646,7417,76,classic-fiction
650,7417,79,classic-fiction
651,7417,50,classic-fiction
664,7417,35,classic-fiction
699,7417,67,classic-fiction
701,7417,74,classic-fiction
706,7417,49,classic-fiction
709,7417,18,classic-fiction
714,7417,40,classic-fiction
715,7417,31,classic-fiction
718,7417,72,classic-fiction
730,7417,66,classic-fiction
736,7417,53,classic-fiction
769,7417,43,classic-fiction
770,7417,37,classic-fiction
773,7417,32,classic-fiction
778,7417,54,classic-fiction
782,7417,59,classic-fiction
804,7417,35,classic-fiction
824,7417,20,classic-fiction
826,7417,42,classic-fiction
829,7417,67,classic-fiction
839,7417,28,classic-fiction
855,7417,26,classic-fiction
879,7417,43,classic-fiction
887,7417,68,classic-fiction
899,7417,73,classic-fiction
935,7417,52,classic-fiction
959,7417,57,classic-fiction
984,7417,57,classic-fiction
1094,7417,57,classic-fiction
1120,7417,28,classic-fiction
1186,7417,24,classic-fiction
4,2312,399,american-lit
5,2312,479,american-lit
8,2312,350,american-lit
32,2312,310,american-lit
42,2312,173,american-lit
48,2312,184,american-lit
58,2312,302,american-lit
65,2312,188,american-lit
66,2312,117,american-lit
104,2312,128,american-lit
113,2312,146,american-lit
115,2312,64,american-lit
116,2312,175,american-lit
118,2312,42,american-lit
129,2312,124,american-lit
130,2312,210,american-lit
131,2312,227,american-lit
138,2312,264,american-lit
181,2312,88,american-lit
194,2312,172,american-lit
196,2312,45,american-lit
225,2312,172,american-lit
255,2312,35,american-lit
264,2312,194,american-lit
265,2312,97,american-lit
284,2312,124,american-lit
287,2312,39,american-lit
297,2312,85,american-lit
317,2312,59,american-lit
325,2312,50,american-lit
350,2312,42,american-lit
354,2312,138,american-lit
375,2312,80,american-lit
387,2312,142,american-lit
395,2312,105,american-lit
401,2312,140,american-lit
402,2312,34,american-lit
405,2312,65,american-lit
426,2312,70,american-lit
453,2312,35,american-lit
456,2312,104,american-lit
461,2312,30,american-lit
468,2312,169,american-lit
476,2312,38,american-lit
483,2312,89,american-lit
484,2312,21,american-lit
495,2312,21,american-lit
499,2312,42,american-lit
512,2312,29,american-lit
516,2312,42,american-lit
523,2312,68,american-lit
533,2312,63,american-lit
557,2312,44,american-lit
595,2312,66,american-lit
606,2312,17,american-lit
637,2312,30,american-lit
638,2312,36,american-lit
650,2312,104,american-lit
654,2312,35,american-lit
658,2312,58,american-lit
664,2312,106,american-lit
715,2312,109,american-lit
718,2312,159,american-lit
730,2312,95,american-lit
733,2312,23,american-lit
734,2312,17,american-lit
736,2312,114,american-lit
757,2312,27,american-lit
763,2312,70,american-lit
782,2312,120,american-lit
815,2312,59,american-lit
819,2312,84,american-lit
860,2312,16,american-lit
879,2312,71,american-lit
887,2312,153,american-lit
899,2312,124,american-lit
919,2312,19,american-lit
924,2312,21,american-lit
935,2312,44,american-lit
941,2312,31,american-lit
948,2312,22,american-lit
1094,2312,112,american-lit
1186,2312,73,american-lit
4,14552,378,history
9,14552,174,history
10,14552,232,history
11,14552,302,history
14,14552,235,history
15,14552,4359,history
26,14552,324,history
31,14552,494,history
33,14552,489,history
42,14552,132,history
43,14552,130,history
46,14552,148,history
47,14552,1122,history
58,14552,130,history
65,14552,270,history
66,14552,363,history
67,14552,189,history
76,14552,97,history
79,14552,555,history
82,14552,164,history
83,14552,336,history
87,14552,2936,history
92,14552,91,history
100,14552,116,history
103,14552,180,history
109,14552,319,history
113,14552,175,history
115,14552,78,history
116,14552,80,history
118,14552,65,history
127,14552,76,history
128,14552,296,history
131,14552,278,history
137,14552,459,history
138,14552,176,history
142,14552,656,history
143,14552,600,history
144,14552,3265,history
148,14552,260,history
150,14552,231,history
154,14552,85,history
171,14552,83,history
172,14552,121,history
177,14552,68,history
179,14552,318,history
180,14552,104,history
181,14552,706,history
186,14552,452,history
193,14552,78,history
194,14552,87,history
195,14552,320,history
198,14552,35,history
201,14552,145,history
208,14552,1987,history
212,14552,130,history
217,14552,1414,history
225,14552,60,history
231,14552,286,history
233,14552,52,history
236,14552,130,history
239,14552,56,history
240,14552,157,history
241,14552,377,history
256,14552,150,history
258,14552,122,history
264,14552,52,history
265,14552,70,history
267,14552,276,history
273,14552,112,history
288,14552,18,history
291,14552,34,history
293,14552,54,history
295,14552,338,history
300,14552,414,history
301,14552,153,history
311,14552,42,history
313,14552,57,history
316,14552,203,history
317,14552,96,history
318,14552,176,history
323,14552,45,history
341,14552,559,history
350,14552,47,history
353,14552,32,history
354,14552,124,history
357,14552,835,history
359,14552,45,history
361,14552,53,history
374,14552,3160,history
379,14552,66,history
385,14552,36,history
386,14552,69,history
387,14552,231,history
395,14552,112,history
396,14552,143,history
397,14552,106,history
398,14552,169,history
401,14552,128,history
408,14552,1703,history
409,14552,33,history
410,14552,205,history
413,14552,185,history
421,14552,120,history
424,14552,429,history
437,14552,181,history
439,14552,452,history
440,14552,414,history
453,14552,142,history
457,14552,256,history
463,14552,250,history
464,14552,194,history
467,14552,59,history
468,14552,62,history
472,14552,842,history
474,14552,73,history
478,14552,53,history
479,14552,1235,history
482,14552,78,history
485,14552,36,history
490,14552,1199,history
496,14552,183,history
498,14552,400,history
508,14552,51,history
513,14552,878,history
516,14552,107,history
522,14552,65,history
523,14552,113,history
531,14552,297,history
533,14552,64,history
538,14552,333,history
550,14552,345,history
551,14552,131,history
554,14552,195,history
575,14552,109,history
576,14552,89,history
586,14552,84,history
587,14552,71,history
592,14552,62,history
595,14552,29,history
597,14552,50,history
610,14552,1318,history
611,14552,37,history
613,14552,48,history
620,14552,81,history
642,14552,297,history
646,14552,173,history
650,14552,355,history
651,14552,33,history
669,14552,47,history
681,14552,219,history
682,14552,131,history
688,14552,888,history
706,14552,37,history
712,14552,165,history
714,14552,25,history
727,14552,118,history
733,14552,58,history
734,14552,421,history
736,14552,72,history
740,14552,99,history
743,14552,63,history
749,14552,66,history
754,14552,80,history
757,14552,53,history
767,14552,710,history
770,14552,189,history
771,14552,1123,history
778,14552,65,history
804,14552,18,history
816,14552,643,history
819,14552,103,history
820,14552,82,history
824,14552,54,history
825,14552,69,history
839,14552,21,history
840,14552,62,history
848,14552,36,history
879,14552,291,history
899,14552,41,history
916,14552,56,history
925,14552,53,history
982,14552,97,history
1061,14552,142,history
1094,14552,48,history
1120,14552,25,history
1133,14552,79,history
4,3885,365,banned-books
5,3885,191,banned-books
8,3885,344,banned-books
11,3885,124,banned-books
13,3885,280,banned-books
14,3885,238,banned-books
15,3885,154,banned-books
28,3885,246,banned-books
32,3885,221,banned-books
48,3885,285,banned-books
50,3885,49,banned-books
55,3885,293,banned-books
58,3885,204,banned-books
60,3885,45,banned-books
62,3885,95,banned-books
65,3885,216,banned-books
66,3885,117,banned-books
68,3885,225,banned-books
86,3885,24,banned-books
90,3885,103,banned-books
113,3885,181,banned-books
116,3885,87,banned-books
117,3885,149,banned-books
119,3885,193,banned-books
121,3885,209,banned-books
129,3885,156,banned-books
131,3885,178,banned-books
138,3885,66,banned-books
173,3885,164,banned-books
178,3885,56,banned-books
181,3885,111,banned-books
198,3885,43,banned-books
234,3885,115,banned-books
237,3885,48,banned-books
245,3885,141,banned-books
264,3885,91,banned-books
271,3885,86,banned-books
278,3885,69,banned-books
297,3885,68,banned-books
317,3885,150,banned-books
335,3885,91,banned-books
354,3885,172,banned-books
357,3885,57,banned-books
375,3885,96,banned-books
391,3885,34,banned-books
395,3885,86,banned-books
401,3885,77,banned-books
416,3885,49,banned-books
425,3885,125,banned-books
464,3885,14,banned-books
468,3885,101,banned-books
497,3885,27,banned-books
499,3885,78,banned-books
508,3885,41,banned-books
515,3885,12,banned-books
556,3885,24,banned-books
560,3885,67,banned-books
576,3885,63,banned-books
578,3885,22,banned-books
591,3885,183,banned-books
595,3885,75,banned-books
621,3885,121,banned-books
646,3885,50,banned-books
650,3885,74,banned-books
669,3885,32,banned-books
670,3885,14,banned-books
715,3885,30,banned-books
733,3885,32,banned-books
736,3885,84,banned-books
763,3885,90,banned-books
782,3885,82,banned-books
851,3885,36,banned-books
879,3885,94,banned-books
887,3885,83,banned-books
4,25011,363,read-again
5,25011,254,read-again
7,25011,177,read-again
8,25011,174,read-again
13,25011,223,read-again
21,25011,202,read-again
28,25011,131,read-again
32,25011,98,read-again
36,25011,184,read-again
48,25011,132,read-again
79,25011,60,read-again
87,25011,71,read-again
89,25011,53,read-again
117,25011,121,read-again
126,25011,60,read-again
131,25011,65,read-again
132,25011,27,read-again
138,25011,58,read-again
178,25011,61,read-again
180,25011,59,read-again
241,25011,52,read-again
247,25011,27,read-again
260,25011,45,read-again
287,25011,32,read-again
289,25011,54,read-again
311,25011,13,read-again
356,25011,41,read-again
362,25011,38,read-again
461,25011,25,read-again
466,25011,6,read-again
472,25011,33,read-again
493,25011,35,read-again
513,25011,28,read-again
555,25011,5,read-again
561,25011,41,read-again
595,25011,35,read-again
740,25011,14,read-again
879,25011,25,read-again
4,7422,360,classic-lit
5,7422,367,classic-lit
8,7422,271,classic-lit
10,7422,363,classic-lit
13,7422,246,classic-lit
14,7422,243,classic-lit
28,7422,242,classic-lit
29,7422,231,classic-lit
32,7422,243,classic-lit
42,7422,217,classic-lit
43,7422,322,classic-lit
48,7422,174,classic-lit
55,7422,173,classic-lit
58,7422,225,classic-lit
63,7422,257,classic-lit
65,7422,120,classic-lit
66,7422,84,classic-lit
71,7422,229,classic-lit
76,7422,211,classic-lit
79,7422,163,classic-lit
83,7422,198,classic-lit
93,7422,97,classic-lit
95,7422,199,classic-lit
97,7422,174,classic-lit
103,7422,164,classic-lit
109,7422,124,classic-lit
113,7422,102,classic-lit
116,7422,125,classic-lit
121,7422,133,classic-lit
125,7422,158,classic-lit
129,7422,58,classic-lit
130,7422,122,classic-lit
131,7422,146,classic-lit
138,7422,224,classic-lit
154,7422,155,classic-lit
160,7422,182,classic-lit
162,7422,87,classic-lit
171,7422,169,classic-lit
172,7422,131,classic-lit
173,7422,66,classic-lit
177,7422,130,classic-lit
178,7422,99,classic-lit
180,7422,57,classic-lit
194,7422,118,classic-lit
204,7422,135,classic-lit
213,7422,79,classic-lit
225,7422,91,classic-lit
229,7422,99,classic-lit
230,7422,163,classic-lit
248,7422,121,classic-lit
255,7422,40,classic-lit
257,7422,57,classic-lit
264,7422,112,classic-lit
265,7422,76,classic-lit
270,7422,81,classic-lit
284,7422,62,classic-lit
287,7422,30,classic-lit
293,7422,83,classic-lit
298,7422,72,classic-lit
301,7422,104,classic-lit
341,7422,97,classic-lit
353,7422,98,classic-lit
357,7422,52,classic-lit
361,7422,87,classic-lit
375,7422,65,classic-lit
387,7422,87,classic-lit
390,7422,86,classic-lit
395,7422,77,classic-lit
401,7422,84,classic-lit
402,7422,24,classic-lit
413,7422,82,classic-lit
427,7422,84,classic-lit
446,7422,38,classic-lit
451,7422,132,classic-lit
456,7422,36,classic-lit
461,7422,48,classic-lit
468,7422,43,classic-lit
471,7422,135,classic-lit
478,7422,63,classic-lit
479,7422,44,classic-lit
483,7422,25,classic-lit
485,7422,65,classic-lit
498,7422,67,classic-lit
512,7422,28,classic-lit
514,7422,39,classic-lit
529,7422,79,classic-lit
530,7422,73,classic-lit
531,7422,99,classic-lit
540,7422,46,classic-lit
547,7422,43,classic-lit
555,7422,5,classic-lit
559,7422,92,classic-lit
560,7422,89,classic-lit
576,7422,69,classic-lit
590,7422,69,classic-lit
595,7422,38,classic-lit
597,7422,69,classic-lit
646,7422,108,classic-lit
650,7422,55,classic-lit
651,7422,54,classic-lit
664,7422,32,classic-lit
699,7422,39,classic-lit
701,7422,76,classic-lit
706,7422,39,classic-lit
709,7422,15,classic-lit
714,7422,55,classic-lit
715,7422,47,classic-lit
718,7422,53,classic-lit
730,7422,45,classic-lit
736,7422,46,classic-lit
769,7422,33,classic-lit
770,7422,53,classic-lit
773,7422,53,classic-lit
778,7422,47,classic-lit
782,7422,58,classic-lit
792,7422,26,classic-lit
819,7422,44,classic-lit
824,7422,42,classic-lit
826,7422,36,classic-lit
829,7422,57,classic-lit
839,7422,55,classic-lit
855,7422,57,classic-lit
879,7422,44,classic-lit
887,7422,61,classic-lit
899,7422,61,classic-lit
934,7422,27,classic-lit
935,7422,24,classic-lit
959,7422,52,classic-lit
984,7422,66,classic-lit
1094,7422,52,classic-lit
1120,7422,29,classic-lit
1186,7422,32,classic-lit
4,236,353,1001
5,236,363,1001
7,236,282,1001
8,236,345,1001
10,236,363,1001
13,236,354,1001
14,236,336,1001
19,236,117,1001
28,236,302,1001
32,236,260,1001
33,236,221,1001
42,236,239,1001
43,236,307,1001
45,236,272,1001
54,236,230,1001
55,236,265,1001
58,236,230,1001
63,236,300,1001
65,236,228,1001
66,236,190,1001
71,236,260,1001
72,236,191,1001
76,236,225,1001
80,236,264,1001
83,236,164,1001
94,236,217,1001
95,236,284,1001
97,236,243,1001
100,236,166,1001
103,236,189,1001
109,236,162,1001
113,236,211,1001
115,236,206,1001
119,236,274,1001
121,236,230,1001
129,236,203,1001
130,236,213,1001
131,236,197,1001
138,236,212,1001
160,236,207,1001
161,236,75,1001
162,236,168,1001
171,236,208,1001
172,236,220,1001
177,236,214,1001
178,236,229,1001
180,236,179,1001
181,236,173,1001
189,236,132,1001
191,236,142,1001
194,236,161,1001
204,236,164,1001
205,236,174,1001
212,236,247,1001
229,236,110,1001
230,236,174,1001
233,236,172,1001
